"Month","Year","Week_day","Type_day","Casualties","Num_vehicles","Lanes","Road_width","Lane_width","Hard_shoulder","Paved_hard_shoulder","Security_barriers","Aditional_panels","Edge_landmarks","Reflectors","Surface","Luminosity","Atmosferic_factors","Limited_visibility","Danger_signs","Crash_type","Traffic","Conc_distraction","Conc_alcohol_durgs","Conc_speed","Conc_tyred_sleepy_ill","Conc_weather"
"Jul",2015,5,"Pre_holiday",1,1,2,"6m_to_7m","325m_to_375m","None","Y","Y","Y","Y","Y","Dry","Daylight","Clear","Y","Yes","Other","Light","Y","N","Y","N","N"
"Jul",2015,5,"Pre_holiday",3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"Dry","Daylight","Clear","N",NA,"Collision",NA,"N","N","N","N","N"
"Jul",2015,6,"Holiday",2,2,2,"6m_to_7m","325m_to_375m","None","N","N","N","N","N","Dry","Daylight","Cloudy","N","No","Collision",NA,"N","N","N","N","N"
"Jul",2015,7,"Holiday",3,2,2,"6m_to_7m","325m_to_375m","Less_150m","Y","N","Y","N","Y","Dry","Daylight","Cloudy","Y","Not_needed","Collision","Jam","Y","N","N","N","N"
"Jul",2015,7,"Holiday",1,1,2,"6m_to_7m","325m_to_375m","None","N","N","Y","N","Y","Dry","No_light","Clear","N","Yes","Other",NA,"N","N","N","N","N"
"Jul",2015,3,"Work_day",1,1,2,"Less_6m","Less_325m","Less_150m","Y","N","Y","Y","Y","Wet","Daylight","Light_rain","Y","Yes","Off_the_road","Light","N","N","N","N","N"
"Jul",2015,3,"Work_day",2,2,2,"6m_to_7m","325m_to_375m","None","N","N","N","N","Y","Wet","Daylight","Light_rain","N","Yes","Collision",NA,"N","N","N","Y","Y"
"Jul",2015,3,"Work_day",1,1,2,"More_7m","325m_to_375m","None","N","Y","N","N","N","Wet","Daylight","Heavy_rain","N","Yes","Off_the_road",NA,"N","N","N","N","Y"
"Jul",2015,3,"Work_day",1,1,2,"6m_to_7m","325m_to_375m","None","Y","N","N","N","Y","Wet","Daylight","Light_rain","N","Yes","Other",NA,"N","N","N","N","N"
"Jul",2015,3,"Work_day",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Wet","Daylight","Heavy_rain","N",NA,"Off_the_road",NA,"N","N","N","Y","N"
"Jul",2015,4,"Pre_holiday",2,2,2,"6m_to_7m","325m_to_375m","Less_150m","Y","N","Y","N","Y","Dry","Daylight","Cloudy","Y","Yes","Collision","Light","Y","N","N","N","N"
"Jul",2015,4,"Pre_holiday",2,1,2,"6m_to_7m","325m_to_375m","150m_to_250m","Y","N","N","N","N","Dry","Artificial_not_enough","Clear","N","Not_needed","Other",NA,"N","N","N","N","N"
"Jul",2015,4,"Pre_holiday",2,2,3,"6m_to_7m","325m_to_375m","Less_150m","Y","Y","Y","Y","Y","Wet","Daylight","Light_rain","N","Not_needed","Collision",NA,"Y","N","Y","N","N"
"Aug",2015,7,"Holiday",3,2,2,"More_7m","More_375m","None","Y","N","N","N","N","Dry","Daylight","Clear","Y","Not_needed","Fall","Heavy","N","N","N","N","N"
"Aug",2015,7,"Holiday",1,2,2,"More_7m","325m_to_375m","None","N","N","N","N","N","Dry","Daylight","Clear","N","No","Other",NA,"N","N","N","N","N"
"Aug",2015,1,"Post_holiday",1,2,2,"Less_6m","Less_325m","None","N","Y","Y","Y","Y","Wet","No_light","Clear","N","Yes","Ped_run_over",NA,"N","N","N","N","N"
"Aug",2015,2,"Work_day",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Dry","Daylight","Clear","N",NA,"Crash",NA,"N","N","N","N","N"
"Aug",2015,4,"Work_day",2,2,2,"6m_to_7m","325m_to_375m","More_250m","Y","N","N","Y","N","Dry","Daylight","Clear","N","Yes","Collision",NA,"Y","N","N","N","N"
"Aug",2015,5,"Work_day",3,1,2,"6m_to_7m","325m_to_375m","Less_150m","Y","Y","Y","Y","Y","Wet","Daylight","Light_rain","Y","Not_needed","Crash","Light","N","N","Y","N","N"
"Aug",2015,5,"Work_day",3,1,2,"More_7m","More_375m","None","N","N","N","N","N","Wet","Daylight","Light_rain","N","Not_needed","Off_the_road","Light","Y","N","N","N","N"
"Aug",2015,6,"Pre_holiday",1,1,2,"6m_to_7m","325m_to_375m","None","Y","N","N","N","N","Wet","Daylight","Light_rain","Y","No","Off_the_road","Light","N","N","Y","N","N"
"Aug",2015,6,"Pre_holiday",1,1,2,"6m_to_7m","325m_to_375m","None","N","N","N","N","N","Wet","Daylight","Light_rain","Y","No","Fall","Light","N","N","N","Y","N"
"Aug",2015,6,"Pre_holiday",1,1,2,"More_7m","325m_to_375m","None","Y","N","N","Y","N","Wet","Daylight","Light_rain","N","Yes","Crash",NA,"Y","N","N","N","N"
"Aug",2015,6,"Pre_holiday",1,1,2,"6m_to_7m","325m_to_375m","None","Y","N","N","N","N","Wet","Daylight","Light_rain","N","No","Off_the_road",NA,"N","N","Y","N","N"
"Aug",2015,6,"Pre_holiday",1,1,2,"More_7m","325m_to_375m","150m_to_250m","Y","Y","N","Y","Y","Wet","Daylight","Cloudy","N","Yes","Other",NA,"N","N","Y","Y","N"
"Aug",2015,7,"Holiday",3,1,2,"More_7m","325m_to_375m","Less_150m","Y","N","N","N","N","Wet","Artificial_enough","Cloudy","Y","Yes","Off_the_road","Light","N","N","Y","N","N"
"Aug",2015,1,"Post_holiday",2,2,2,"6m_to_7m","325m_to_375m","None","N","N","Y","Y","N","Dry","Daylight","Clear","N","Yes","Collision",NA,"N","N","N","N","N"
"Aug",2015,2,"Work_day",3,2,2,"Less_6m","Less_325m","None","N","N","N","N","N","Dry","Daylight","Clear","N","No","Collision",NA,"N","N","N","N","N"
"Aug",2015,3,"Work_day",1,1,2,"Less_6m","Less_325m","Less_150m","Y","N","N","N","N","Dry","Daylight","Clear","Y","No","Fall","Light","N","N","N","N","N"
"Aug",2015,3,"Work_day",2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"Wet","No_light","Heavy_rain","N",NA,"Crash",NA,"N","N","N","Y","N"
"Aug",2015,4,"Work_day",1,2,2,"More_7m","325m_to_375m","150m_to_250m","Y","Y","Y","Y","Y","Dry","Daylight","Clear","N","Yes","Ped_run_over",NA,"N","N","N","N","N"
"Aug",2015,6,"Holiday",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Wet","Daylight","Light_rain","N",NA,"Other",NA,"N","N","N","Y","N"
"Aug",2015,6,"Holiday",1,1,2,"More_7m","325m_to_375m","Less_150m","Y","N","N","N","N","Wet","No_light","Light_rain","N","No","Other",NA,"N","N","N","N","N"
"Aug",2015,6,"Holiday",3,1,2,"More_7m","325m_to_375m","Less_150m","Y","N","N","N","N","Dry","Daylight","Cloudy","N","Yes","Other",NA,"N","N","N","Y","N"
"Aug",2015,2,"Work_day",1,1,2,"More_7m","325m_to_375m","150m_to_250m","Y","Y","N","Y","Y","Dry","Daylight","Clear","N","Yes","Other",NA,"N","N","N","N","N"
"Aug",2015,6,"Pre_holiday",1,1,2,"More_7m","More_375m","None","N","N","Y","Y","Y","Dry","Daylight","Cloudy","N","Yes","Off_the_road",NA,"N","N","N","N","N"
"Aug",2015,7,"Holiday",2,1,2,"More_7m","325m_to_375m","Less_150m","Y","Y","N","N","N","Wet","Artificial_enough","Clear","Y","Not_needed","Off_the_road","Light","N","N","Y","N","N"
"Aug",2015,3,"Work_day",1,1,2,"6m_to_7m","325m_to_375m","Less_150m","Y","Y","N","Y","Y","Dry","Daylight","Clear","N","Yes","Off_the_road",NA,"N","N","N","N","N"
"Aug",2015,6,"Pre_holiday",3,3,2,"More_7m","325m_to_375m","Less_150m","Y","N","N","N","N","Dry","Daylight","Clear","N","Yes","Collision",NA,"N","N","N","N","N"
"Aug",2015,1,"Post_holiday",1,1,2,"6m_to_7m","325m_to_375m","None","N","N","N","Y","N","Wet","Daylight","Cloudy","N","Yes","Other","Light","N","N","Y","N","N"
"Sep",2015,2,"Work_day",2,2,1,"Less_6m","325m_to_375m","Less_150m","Y","N","N","N","N","Dry","Daylight","Clear","Y","Yes","Collision","Light","Y","N","N","N","N"
"Sep",2015,1,"Post_holiday",2,2,3,"More_7m","325m_to_375m","None","N","N","Y","Y","Y","Dry","Daylight","Clear","N","Yes","Fall",NA,"N","N","N","N","N"
"Sep",2015,4,"Work_day",20,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"Dry","Daylight","Clear","N",NA,"Collision",NA,"N","N","N","N","N"
"Sep",2015,5,"Work_day",1,1,2,"6m_to_7m","325m_to_375m","None","Y","N","N","N","N","Other","Daylight","Clear","N","No","Fall",NA,"N","N","N","Y","N"
"Sep",2015,5,"Work_day",2,2,1,"6m_to_7m","325m_to_375m","None","Y","N","N","N","N","Dry","Daylight","Clear","N","Yes","Collision",NA,"N","N","N","N","N"
"Sep",2015,6,"Pre_holiday",4,2,1,"Less_6m","325m_to_375m","Less_150m","Y","Y","N","N","Y","Dry","Daylight","Clear","N","No","Collision",NA,"Y","N","N","N","N"
"Sep",2015,2,"Work_day",3,2,2,"More_7m","More_375m","Less_150m","Y","Y","N","Y","N","Dry","Dusk_no_artificial","Cloudy","Y","Yes","Collision","Light","Y","N","N","N","N"
"Sep",2015,4,"Work_day",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Wet","Daylight","Cloudy","N",NA,"Crash",NA,"N","N","N","N","N"
"Sep",2015,5,"Work_day",1,1,2,"6m_to_7m","325m_to_375m","150m_to_250m","Y","Y","Y","Y","Y","Dry","No_light","Clear","Y","Yes","Off_the_road","Light","Y","Y","N","N","N"
"Sep",2015,5,"Work_day",2,2,2,"More_7m","325m_to_375m","None","Y","Y","Y","N","N","Dry","Daylight","Clear","N","Yes","Other","Light","N","N","N","N","N"
"Sep",2015,6,"Pre_holiday",5,2,2,"More_7m","325m_to_375m","None","Y","N","N","N","N","Dry","Daylight","Clear","Y","No","Collision","Light","N","N","N","N","N"
"Sep",2015,3,"Work_day",2,2,2,"6m_to_7m","325m_to_375m","Less_150m","Y","Y","N","Y","Y","Wet","Daylight","Light_rain","N","Not_needed","Collision",NA,"N","N","N","N","N"
"Sep",2015,5,"Work_day",2,2,2,"More_7m","325m_to_375m","None","N","Y","N","Y","Y","Dry","Daylight","Clear","Y","Yes","Collision","Light","N","N","N","N","N"
"Sep",2015,6,"Pre_holiday",2,1,2,"6m_to_7m","325m_to_375m","None","N","N","N","N","N","Other","Daylight","Clear","N","Not_needed","Other",NA,"N","N","N","Y","N"
"Sep",2015,7,"Holiday",4,2,2,"6m_to_7m","325m_to_375m","None","Y","N","N","Y","Y","Dry","Daylight","Clear","Y","No","Collision","Light","Y","N","N","N","N"
"Sep",2015,1,"Post_holiday",1,1,2,"6m_to_7m","325m_to_375m","None","N","Y","N","Y","Y","Dry","No_light","Clear","Y","Yes","Off_the_road","Light","Y","N","Y","N","N"
"Sep",2015,1,"Post_holiday",1,1,2,"6m_to_7m","325m_to_375m","Less_150m","N","N","N","N","N","Dry","Daylight","Clear","N","Not_needed","Other",NA,"N","N","N","N","N"
"Oct",2015,4,"Work_day",2,2,3,"6m_to_7m","Less_325m","Less_150m","Y","Y","N","Y","Y","Dry","Daylight","Clear","N","Yes","Collision",NA,"N","N","N","N","N"
"Oct",2015,5,"Work_day",3,2,2,"6m_to_7m","Less_325m","Less_150m","Y","N","N","N","N","Wet","Daylight","Cloudy","Y","Yes","Collision","Light","N","N","Y","Y","N"
"Oct",2015,2,"Work_day",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Wet","Daylight","Light_rain","N",NA,"Other",NA,"N","N","N","N","N"
"Oct",2015,2,"Work_day",2,2,1,"6m_to_7m","325m_to_375m","Less_150m","Y","N","N","N","N","Wet","Daylight","Heavy_rain","N","Not_needed","Collision",NA,"Y","N","N","N","N"
"Oct",2015,2,"Work_day",1,1,3,"6m_to_7m","325m_to_375m","Less_150m","Y","Y","Y","Y","Y","Wet","Dusk_no_artificial","Heavy_rain","N","Not_needed","Other",NA,"N","N","N","N","Y"
"Oct",2015,2,"Work_day",1,1,2,"More_7m","325m_to_375m","Less_150m","Y","N","N","N","N","Wet","No_light","Light_rain","N","Yes","Off_the_road",NA,"N","N","N","N","Y"
"Oct",2015,7,"Holiday",2,2,2,"More_7m","325m_to_375m","Less_150m","Y","Y","N","Y","N","Dry","Artificial_enough","Clear","N","Yes","Collision",NA,"Y","N","N","N","N"
"Oct",2015,1,"Holiday",1,1,2,"6m_to_7m","325m_to_375m","Less_150m","Y","N","N","Y","N","Flooded","Daylight","Heavy_rain","N","Not_needed","Other",NA,"N","N","N","N","Y"
"Oct",2015,3,"Work_day",1,1,3,"6m_to_7m","325m_to_375m","Less_150m","Y","N","N","Y","Y","Dry","Daylight","Clear","Y","Yes","Fall","Light","N","N","N","N","N"
"Oct",2015,4,"Work_day",1,3,2,"More_7m","325m_to_375m","Less_150m","Y","Y","N","Y","N","Dry","Artificial_enough","Clear","N","Yes","Other",NA,"Y","N","N","N","N"
"Oct",2015,6,"Pre_holiday",1,1,2,"6m_to_7m","325m_to_375m","Less_150m","N","N","N","N","N","Dry","Daylight","Clear","N","Yes","Other",NA,"N","N","N","N","N"
"Oct",2015,6,"Pre_holiday",1,1,2,"6m_to_7m","325m_to_375m","None","N","Y","N","N","N","Wet","No_light","Cloudy","N","No","Other",NA,"N","N","N","N","N"
"Oct",2015,3,"Work_day",2,2,2,"More_7m","325m_to_375m","None","Y","Y","N","N","N","Dry","Dusk_artificial","Clear","Y","Yes","Other","Light","N","N","N","N","N"
"Oct",2015,5,"Work_day",2,2,3,"More_7m","325m_to_375m","Less_150m","Y","N","Y","Y","Y","Dry","No_light","Clear","N","Yes","Collision",NA,"N","N","N","N","N"
"Oct",2015,6,"Pre_holiday",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Mud_or_gravel","Artificial_enough","Clear","N",NA,"Crash",NA,"N","N","N","N","N"
"Oct",2015,1,"Post_holiday",2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"Dry","Daylight","Clear","N",NA,"Collision",NA,"N","N","N","N","N"
"Oct",2015,2,"Work_day",4,3,3,"More_7m","325m_to_375m","150m_to_250m","Y","Y","Y","Y","Y","Wet","Daylight","Light_rain","Y","Yes","Collision","Jam","N","N","N","N","N"
"Oct",2015,2,"Work_day",1,1,2,"More_7m","325m_to_375m","None","N","N","N","N","N","Wet","Daylight","Heavy_rain","N","No","Off_the_road",NA,"N","N","N","N","Y"
"Oct",2015,3,"Work_day",1,1,2,"More_7m","325m_to_375m","Less_150m","Y","N","N","Y","N","Dry","Daylight","Clear","Y","No","Crash","Light","N","N","N","N","N"
"Oct",2015,4,"Work_day",7,3,2,"More_7m","325m_to_375m","None","Y","N","N","N","N","Dry","Artificial_not_enough","Clear","Y","Not_needed","Collision","Light","N","N","N","N","N"
"Nov",2015,7,"Holiday",3,2,2,"Less_6m","325m_to_375m","None","Y","Y","N","Y","Y","Dry","Daylight","Clear","Y","Yes","Collision","Light","N","N","N","N","N"
"Nov",2015,2,"Work_day",2,2,2,"More_7m","325m_to_375m","None","N","N","N","Y","Y","Wet","Daylight","Cloudy","N","Yes","Collision",NA,"Y","N","N","N","N"
"Nov",2015,3,"Work_day",2,2,2,"6m_to_7m","325m_to_375m","Less_150m","Y","N","N","N","N","Dry","Daylight","Clear","N","No","Collision",NA,"Y","N","N","N","N"
"Nov",2015,4,"Work_day",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Wet","Daylight","Light_rain","N",NA,"Other",NA,"N","N","N","N","N"
"Nov",2015,4,"Work_day",2,2,2,"6m_to_7m","325m_to_375m","Less_150m","Y","N","N","N","N","Wet","Artificial_enough","Light_rain","N","No","Collision",NA,"N","N","N","N","N"
"Nov",2015,5,"Work_day",2,2,2,"More_7m","325m_to_375m","Less_150m","Y","N","N","Y","Y","Dry","Daylight","Clear","N","Yes","Collision",NA,"N","N","N","N","N"
"Nov",2015,6,"Pre_holiday",1,1,2,"More_7m","Less_325m","None","N","N","N","N","N","Wet","Daylight","Clear","Y","Yes","Other","Light","N","N","Y","N","N"
"Nov",2015,7,"Holiday",3,2,2,"Less_6m","Less_325m","None","N","N","N","N","N","Dry","Artificial_enough","Clear","Y","Not_needed","Collision","Light","Y","N","N","N","N"
"Nov",2015,2,"Work_day",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Wet","Artificial_not_enough","Cloudy","N",NA,"Crash",NA,"N","N","N","Y","N"
"Nov",2015,5,"Work_day",2,2,2,"More_7m","325m_to_375m","Less_150m","Y","Y","N","N","Y","Dry","No_light","Cloudy","Y","Yes","Collision","Light","Y","N","N","N","N"
"Nov",2015,6,"Pre_holiday",1,1,2,"6m_to_7m","Less_325m","Less_150m","Y","N","N","N","N","Wet","Artificial_not_enough","Heavy_rain","N","Not_needed","Crash",NA,"N","N","N","Y","Y"
"Nov",2015,7,"Holiday",2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"Wet","Daylight","Light_rain","N",NA,"Collision",NA,"N","N","N","N","N"
"Nov",2015,7,"Holiday",1,1,2,"6m_to_7m","Less_325m","Less_150m","Y","N","N","Y","Y","Wet","Daylight","Heavy_rain","N","Not_needed","Other",NA,"Y","N","Y","N","Y"
"Nov",2015,1,"Post_holiday",2,3,2,"6m_to_7m","325m_to_375m","Less_150m","Y","N","N","Y","Y","Wet","Dusk_no_artificial","Cloudy","N","Yes","Collision","Light","N","N","N","N","N"
"Nov",2015,3,"Work_day",1,1,2,"6m_to_7m","325m_to_375m","Less_150m","Y","N","N","Y","Y","Wet","No_light","Heavy_rain","N","Not_needed","Off_the_road","Light","Y","N","N","N","Y"
"Nov",2015,3,"Work_day",2,2,3,"6m_to_7m","325m_to_375m","None","Y","Y","Y","Y","Y","Wet","Daylight","Heavy_rain","N","Yes","Collision","Light","N","N","Y","N","N"
"Nov",2015,3,"Work_day",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Flooded","No_light","Heavy_rain","N",NA,"Other",NA,"N","N","N","N","Y"
"Nov",2015,6,"Pre_holiday",1,1,2,"6m_to_7m","Less_325m","None","N","N","Y","Y","Y","Wet","Daylight","Clear","Y","Yes","Off_the_road","Light","N","N","N","Y","N"
"Dec",2015,2,"Work_day",1,1,2,"More_7m","325m_to_375m","None","Y","N","N","N","N","Wet","Artificial_not_enough","Cloudy","Y","Not_needed","Fall","Light","N","N","N","N","N"
"Dec",2015,3,"Work_day",2,1,2,"More_7m","325m_to_375m","Less_150m","Y","N","N","Y","Y","Dry","No_light","Clear","N","Not_needed","Other",NA,"N","N","N","N","N"
"Dec",2015,5,"Work_day",1,1,2,"More_7m","325m_to_375m","None","N","N","N","N","N","Dry","No_light","Cloudy","Y","No","Other","Light","Y","Y","N","N","N"
"Dec",2015,6,"Pre_holiday",1,1,2,"More_7m","Less_325m","None","Y","N","Y","Y","Y","Dry","Daylight","Clear","Y","Not_needed","Fall","Light","N","N","N","N","N"
"Dec",2015,7,"Holiday",1,1,2,"6m_to_7m","325m_to_375m","Less_150m","Y","Y","Y","Y","Y","Dry","Dusk_no_artificial","Clear","Y","Not_needed","Off_the_road","Light","N","Y","N","N","N"
"Dec",2015,7,"Holiday",1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"Dry","Daylight","Clear","N",NA,"Collision",NA,"N","N","N","N","N"
"Dec",2015,1,"Pre_holiday",2,2,2,"More_7m","325m_to_375m","None","Y","Y","N","N","Y","Dry","Daylight","Clear","Y","No","Collision","Light","Y","N","N","N","N"
"Dec",2015,1,"Pre_holiday",1,1,2,"6m_to_7m","325m_to_375m","None","Y","N","Y","N","N","Dry","Dusk_artificial","Clear","N","Yes","Off_the_road",NA,"N","N","N","N","N"
"Dec",2015,1,"Pre_holiday",4,2,2,"More_7m","325m_to_375m","Less_150m","Y","N","N","N","N","Wet","Daylight","Clear","N","Yes","Collision",NA,"N","N","N","N","N"
"Dec",2015,2,"Holiday",1,1,2,"More_7m","More_375m","None","N","N","N","N","N","Oil","Daylight","Clear","N","Yes","Fall",NA,"N","N","N","N","N"
"Dec",2015,3,"Post_holiday",1,1,2,"More_7m","325m_to_375m","Less_150m","Y","N","N","Y","Y","Wet","Daylight","Clear","N","Not_needed","Off_the_road",NA,"N","N","N","N","N"
"Dec",2015,4,"Work_day",2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"Dry","Daylight","Clear","N",NA,"Collision",NA,"N","N","N","N","N"
"Dec",2015,1,"Post_holiday",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Dry","Daylight","Clear","N",NA,"Other",NA,"N","N","N","N","Y"
"Dec",2015,6,"Pre_holiday",1,1,2,"6m_to_7m","325m_to_375m","None","Y","N","Y","N","N","Dry","Daylight","Clear","Y","Yes","Other","Light","Y","N","Y","N","N"
"Dec",2015,6,"Pre_holiday",7,3,2,"6m_to_7m","325m_to_375m","150m_to_250m","N","N","N","N","N","Dry","Daylight","Clear","Y","Not_needed","Collision","Light","Y","N","N","N","N"
"Dec",2015,1,"Post_holiday",2,2,2,"More_7m","325m_to_375m","Less_150m","Y","Y","N","Y","Y","Dry","Daylight","Clear","Y","No","Collision","Light","Y","N","N","N","N"
"Dec",2015,1,"Post_holiday",1,1,2,"More_7m","More_375m","None","N","N","N","N","N","Oil","Daylight","Clear","N","Yes","Fall",NA,"N","N","N","Y","N"
"Dec",2015,1,"Post_holiday",3,3,2,"More_7m","325m_to_375m","Less_150m","Y","N","N","N","N","Dry","Daylight","Clear","N","Yes","Collision",NA,"N","N","N","N","N"
"Dec",2015,7,"Holiday",2,1,3,"6m_to_7m","325m_to_375m","None","N","N","Y","Y","Y","Oil","Daylight","Clear","N","Yes","Fall",NA,"N","N","N","Y","N"
"Dec",2015,3,"Work_day",2,2,2,"More_7m","325m_to_375m","Less_150m","N","N","N","Y","Y","Dry","Daylight","Clear","N","Yes","Collision",NA,"N","N","N","N","N"
"Dec",2015,4,"Work_day",1,1,2,"More_7m","More_375m","Less_150m","Y","N","Y","Y","N","Dry","Daylight","Clear","Y","No","Other","Light","N","N","N","Y","N"
